	Name	First Name	District	ballotpedia.org	Party	Election	Incumbent	Sex
2027	Scarane	Jessica	DE-00	https://ballotpedia.org/Jessica_Scarane	Dem	Senate	no	NA
2028	DeMartino	James	DE-00	https://ballotpedia.org/James_DeMartino	Rep	Senate	no	NA
2029	Witzke	Lauren	DE-00	https://ballotpedia.org/Lauren_Witzke	Rep	Senate	no	NA
2030	Turley	Mark	DE-00	https://ballotpedia.org/Mark_Turley	Ind	Senate	no	NA
2031	Perdue	David	GA-00	https://ballotpedia.org/David_Perdue	Rep	Senate	yes	Male
2032	Riggs Amico	Sarah	GA-00	https://ballotpedia.org/Sarah_Riggs_Amico	Dem	Senate	no	NA
2033	DeJesus	Marckeith	GA-00	https://ballotpedia.org/Marckeith_DeJesus	Dem	Senate	no	NA
2034	Dillard Smith	Maya	GA-00	https://ballotpedia.org/Maya_Dillard_Smith	Dem	Senate	no	NA
2035	Knox	James	GA-00	https://ballotpedia.org/James_Knox_(Georgia)	Dem	Senate	no	NA
2036	Carpenter McCracken	Tricia	GA-00	https://ballotpedia.org/Tricia_Carpenter_McCracken	Dem	Senate	no	NA
2037	Ossoff	Jon	GA-00	https://ballotpedia.org/Jon_Ossoff	Dem	Senate	no	NA
2038	Tomlinson	Teresa	GA-00	https://ballotpedia.org/Teresa_Tomlinson	Dem	Senate	no	NA
2039	Hazel	Shane	GA-00	https://ballotpedia.org/Shane_Hazel	Lib	Senate	no	NA
2040	Kilby	Clifton	GA-00	https://ballotpedia.org/Clifton_Kilby	Ind	Senate	no	NA
2041	McGuire	Darrell	GA-00	https://ballotpedia.org/Darrell_McGuire	Ind	Senate	no	NA
2042	Loeffler	Kelly	GA-00 (S)	https://ballotpedia.org/Kelly_Loeffler	Rep	Senate	yes	Female
2043	Collins	Doug	GA-00 (S)	https://ballotpedia.org/Doug_Collins	Rep	Senate	no	NA
2044	Grayson	Derrick	GA-00 (S)	https://ballotpedia.org/Derrick_Grayson	Rep	Senate	no	NA
2045	Davis Jackson	Annette	GA-00 (S)	https://ballotpedia.org/Annette_Davis_Jackson	Rep	Senate	no	NA
2046	Johnson	A. Wayne	GA-00 (S)	https://ballotpedia.org/A._Wayne_Johnson	Rep	Senate	no	NA
2047	Taylor	Kandiss	GA-00 (S)	https://ballotpedia.org/Kandiss_Taylor	Rep	Senate	no	NA
2048	Jackson	Deborah	GA-00 (S)	https://ballotpedia.org/Deborah_Jackson	Dem	Senate	no	NA
2049	James	Jamesia	GA-00 (S)	https://ballotpedia.org/Jamesia_James	Dem	Senate	no	NA
2050	Johnson-Shealey	Tamara	GA-00 (S)	https://ballotpedia.org/Tamara_Johnson-Shealey	Dem	Senate	no	NA
2051	Lieberman	Matt	GA-00 (S)	https://ballotpedia.org/Matt_Lieberman	Dem	Senate	no	NA
2052	Slade	Joy Felicia	GA-00 (S)	https://ballotpedia.org/Joy_Felicia_Slade	Dem	Senate	no	NA
2053	Tarver	Ed	GA-00 (S)	https://ballotpedia.org/Ed_Tarver	Dem	Senate	no	NA
2054	Warnock	Raphael	GA-00 (S)	https://ballotpedia.org/Raphael_Warnock	Dem	Senate	no	NA
2055	Winfield	Richard Dien	GA-00 (S)	https://ballotpedia.org/Richard_Dien_Winfield	Dem	Senate	no	NA
2056	Fortuin	John	GA-00 (S)	https://ballotpedia.org/John_Fortuin	Green	Senate	no	NA
2057	Slowinski	Brian	GA-00 (S)	https://ballotpedia.org/Brian_Slowinski	Lib	Senate	no	NA
2058	Bartell	Elbert	GA-00 (S)	https://ballotpedia.org/Elbert_Bartell	Ind	Senate	no	NA
2059	Buckley	Allen	GA-00 (S)	https://ballotpedia.org/Allen_Buckley	Ind	Senate	no	NA
2060	Greene	Michael Todd	GA-00 (S)	https://ballotpedia.org/Michael_Todd_Greene_(Georgia)	Ind	Senate	no	NA
2061	Mack	Rod	GA-00 (S)	https://ballotpedia.org/Rod_Mack	Ind	Senate	no	NA
2062	Stovall	Valencia	GA-00 (S)	https://ballotpedia.org/Valencia_Stovall	Ind	Senate	no	NA
2063	Ernst	Joni	IA-00	https://ballotpedia.org/Joni_Ernst	Rep	Senate	yes	Female
2064	Franken	Michael	IA-00	https://ballotpedia.org/Michael_Franken	Dem	Senate	no	NA
2065	Graham	Kimberly	IA-00	https://ballotpedia.org/Kimberly_Graham	Dem	Senate	no	NA
2066	Greenfield	Theresa	IA-00	https://ballotpedia.org/Theresa_Greenfield	Dem	Senate	no	NA
2067	Mauro	Eddie	IA-00	https://ballotpedia.org/Eddie_Mauro	Dem	Senate	no	NA
2068	Woods	Cal	IA-00	https://ballotpedia.org/Cal_Woods	Dem	Senate	no	NA
2069	Stewart	Rick	IA-00	https://ballotpedia.org/Rick_Stewart	Lib	Senate	no	NA
2070	Herzog	Suzanne	IA-00	https://ballotpedia.org/Suzanne_Herzog	Ind	Senate	no	NA
2071	Risch	Jim	ID-00	https://ballotpedia.org/Jim_Risch	Rep	Senate	yes	Male
2072	Jordan	Paulette E.	ID-00	https://ballotpedia.org/Paulette_Jordan	Dem	Senate	NA	NA
2073	Vandermaas	James	ID-00	https://ballotpedia.org/James_Vandermaas	Dem	Senate	NA	NA
2074	Writz	Ray	ID-00	https://ballotpedia.org/Ray_Writz	Constitution Party	Senate	NA	NA
2075	Fleming	Natalie	ID-00	https://ballotpedia.org/Natalie_Fleming_(Idaho)	Ind	Senate	NA	NA
2076	Durbin	Dick	IL-00	https://ballotpedia.org/Dick_Durbin	Dem	Senate	yes	Male
2077	Curran	Mark	IL-00	https://ballotpedia.org/Mark_Curran	Rep	Senate	no	NA
2078	Malouf	Danny	IL-00	https://ballotpedia.org/Danny_Malouf	Lib	Senate	no	NA
2079	Feges	Patrick	IL-00	https://ballotpedia.org/Patrick_Feges	Ind	Senate	no	NA
2080	Wilson	Willie	IL-00	https://ballotpedia.org/Willie_Wilson	Ind	Senate	no	NA
2081	Bollier	Barbara	KS-00	https://ballotpedia.org/Barbara_Bollier	Dem	Senate	no	NA
2082	Reddi	Usha	KS-00	https://ballotpedia.org/Usha_Reddi	Dem	Senate	no	NA
2083	Smith	Adam	KS-00	https://ballotpedia.org/Adam_Smith_(U.S._Senate_candidate)	Dem	Senate	no	NA
2084	Tillman	Robert	KS-00	https://ballotpedia.org/Robert_Tillman	Dem	Senate	no	NA
2085	Kobach	Kris	KS-00	https://ballotpedia.org/Kris_Kobach	Rep	Senate	no	NA
2086	Lindstrom	Dave	KS-00	https://ballotpedia.org/Dave_Lindstrom	Rep	Senate	no	NA
2087	Marshall	Roger	KS-00	https://ballotpedia.org/Roger_Marshall	Rep	Senate	no	NA
2088	Matlock	Brian	KS-00	https://ballotpedia.org/Brian_Matlock	Rep	Senate	no	NA
2089	Roberts	Steve	KS-00	https://ballotpedia.org/Steve_Roberts_(Kansas)	Rep	Senate	no	NA
2090	Robles	Gabriel Mark	KS-00	NA	Rep	Senate	no	NA
2091	Wagle	Susan	KS-00	https://ballotpedia.org/Susan_Wagle	Rep	Senate	no	NA
2092	Tuten	Paul	KS-00	https://ballotpedia.org/Paul_Tuten	None	Senate	no	NA
2093	McConnell	Mitch	KY-00	https://ballotpedia.org/Mitch_McConnell	Rep	Senate	yes	Male
2094	Alsager	Nicholas	KY-00	https://ballotpedia.org/Nicholas_Alsager	Rep	Senate	no	NA
2095	Crow	Wendell	KY-00	https://ballotpedia.org/Wendell_Crow	Rep	Senate	no	NA
2096	Frangedakis	Paul John	KY-00	https://ballotpedia.org/Paul_John_Frangedakis	Rep	Senate	no	NA
2097	Grider	Louis	KY-00	https://ballotpedia.org/Louis_Grider	Rep	Senate	no	NA
2098	James	Naren	KY-00	https://ballotpedia.org/Naren_James	Rep	Senate	no	NA
2099	Lowndes	Kenneth	KY-00	https://ballotpedia.org/Kenneth_Lowndes	Rep	Senate	no	NA
2100	Morgan	C. Wesley	KY-00	https://ballotpedia.org/C._Wesley_Morgan	Rep	Senate	no	NA
2101	Ausbrooks	Jimmy	KY-00	https://ballotpedia.org/Jimmy_Ausbrooks	Dem	Senate	no	NA
2102	Booker	Charles	KY-00	https://ballotpedia.org/Charles_Booker	Dem	Senate	no	NA
2103	Broihier	Mike	KY-00	https://ballotpedia.org/Mike_Broihier	Dem	Senate	no	NA
2104	Hilliard	Maggie Jo	KY-00	https://ballotpedia.org/Maggie_Jo_Hilliard	Dem	Senate	no	NA
2105	Maynard	Andrew	KY-00	https://ballotpedia.org/Andrew_Maynard_(Kentucky)	Dem	Senate	no	NA
2106	McGrath	Amy	KY-00	https://ballotpedia.org/Amy_McGrath	Dem	Senate	no	NA
2107	Rothmuller	Eric	KY-00	https://ballotpedia.org/Eric_Rothmuller	Dem	Senate	no	NA
2108	Sharpensteen	John	KY-00	https://ballotpedia.org/John_Sharpensteen	Dem	Senate	no	NA
2109	Smith	Bennie	KY-00	https://ballotpedia.org/Bennie_Smith	Dem	Senate	no	NA
2110	Tobin	Mary Ann	KY-00	https://ballotpedia.org/Mary_Ann_Tobin	Dem	Senate	no	NA
2111	Barron	Brad	KY-00	https://ballotpedia.org/Brad_Barron	Lib	Senate	no	NA
2112	Petteys	Derek Leonard	KY-00	https://ballotpedia.org/Derek_Leonard_Petteys	Reform	Senate	no	NA
2113	McDowell	Alyssa Dara	KY-00	https://ballotpedia.org/Alyssa_Dara_McDowell	Ind	Senate	no	NA
2114	Cassidy	Bill	LA-00	https://ballotpedia.org/Bill_Cassidy	Rep	Senate	yes	Male
2115	Pierce	Antoine	LA-00	https://ballotpedia.org/Antoine_Pierce	Dem	Senate	no	NA
2116	Fitch	Gregory	LA-00	https://ballotpedia.org/Gregory_Fitch_(Louisiana)	Ind	Senate	no	NA
2117	Myers-Montgomery	Jamar	LA-00	https://ballotpedia.org/Jamar_Myers-Montgomery	Ind	Senate	no	NA
2118	Markey	Edward J.	MA-00	https://ballotpedia.org/Edward_Markey	Dem	Senate	yes	Male
2119	Blask	Washington	MA-00	https://ballotpedia.org/Washington_Blask	Dem	Senate	no	NA
2120	Kennedy	Joseph III	MA-00	https://ballotpedia.org/Joseph_Kennedy_III	Dem	Senate	no	NA
2121	Ayyadurai	Shiva	MA-00	https://ballotpedia.org/Shiva_Ayyadurai	Rep	Senate	no	NA
2122	O'Connor	Kevin	MA-00	https://ballotpedia.org/Kevin_O%27Connor_(Massachusetts)	Rep	Senate	no	NA
2123	Gray	Andre	MA-00	https://ballotpedia.org/Andre_Gray	Green	Senate	no	NA
2124	Mayock	Frederick	MA-00	https://ballotpedia.org/Frederick_Mayock	Ind	Senate	no	NA
2125	Collins	Susan	ME-00	https://ballotpedia.org/Susan_Collins_(Maine)	Rep	Senate	yes	Female
2126	Gideon	Sara	ME-00	https://ballotpedia.org/Sara_Gideon	Dem	Senate	no	NA
2127	Kidman	Bre	ME-00	https://ballotpedia.org/Bre_Kidman	Dem	Senate	no	NA
2128	LaJeunesse	Ross	ME-00	https://ballotpedia.org/Ross_LaJeunesse	Dem	Senate	no	NA
2129	Sweet	Betsy	ME-00	https://ballotpedia.org/Betsy_Sweet	Dem	Senate	no	NA
2130	Savage	Lisa	ME-00	https://ballotpedia.org/Lisa_Savage	Maine Green Independent	Senate	no	NA
2131	Bond	Tiffany	ME-00	https://ballotpedia.org/Tiffany_Bond	Ind	Senate	no	NA
2132	VanHelsing	Danielle	ME-00	https://ballotpedia.org/Danielle_VanHelsing	Ind	Senate	no	NA
2133	Wooten	Linda	ME-00	NA	Ind	Senate	no	NA
2134	Peters	Gary	MI-00	https://ballotpedia.org/Gary_Peters	Dem	Senate	yes	Male
2135	Carr	Bob	MI-00	https://ballotpedia.org/Bob_Carr	Rep	Senate	no	NA
2136	James	John	MI-00	https://ballotpedia.org/John_James_(Michigan)	Rep	Senate	no	NA
2137	Willis	Valerie	MI-00	https://ballotpedia.org/Valerie_Willis	None	Senate	no	NA
2138	Jones	Gregory Charles	MI-00	https://ballotpedia.org/Gregory_Charles_Jones_(Michigan)	Other	Senate	no	NA
2139	Smith	Tina	MN-00	https://ballotpedia.org/Tina_Smith	Dem	Senate	yes	Female
2140	Carlson	Steve	MN-00	https://ballotpedia.org/Steve_Carlson	Dem	Senate	no	NA
2141	Overby	Paula	MN-00	https://ballotpedia.org/Paula_Overby	Dem	Senate	no	NA
2142	Barrett	Rob Jr.	MN-00	https://ballotpedia.org/Rob_Barrett_Jr.	Rep	Senate	no	NA
2143	Chamberlin	Christopher	MN-00	https://ballotpedia.org/Christopher_Chamberlin	Rep	Senate	no	NA
2144	Hyatt	Forest	MN-00	https://ballotpedia.org/Forest_Hyatt	Rep	Senate	no	NA
2145	Lewis	Jason	MN-00	https://ballotpedia.org/Jason_Lewis_(Minnesota)	Rep	Senate	no	NA
2146	Washington	Theon Preston	MN-00	https://ballotpedia.org/Theron_Preston_Washington	Rep	Senate	no	NA
2147	Holker	Alexandra Marie	MN-00	https://ballotpedia.org/Alexandra_Marie_Holker	Dem-Farmer-Labor-Minnesota	Senate	no	NA
2148	Hyde-Smith	Cindy	MS-00	https://ballotpedia.org/Cindy_Hyde-Smith	Rep	Senate	yes	Female
2149	Espy	Mike	MS-00	https://ballotpedia.org/Mike_Espy	Dem	Senate	no	NA
2150	Edwards	Jimmy	MS-00	https://ballotpedia.org/Jimmy_Edwards	Lib	Senate	no	NA
2151	Daines	Steve	MT-00	https://ballotpedia.org/Steve_Daines	Rep	Senate	yes	Male
2152	Driscoll	John	MT-00	https://ballotpedia.org/John_Driscoll_(Montana)	Rep	Senate	no	NA
2153	Larson	Daniel	MT-00	https://ballotpedia.org/Daniel_Larson	Rep	Senate	no	NA
2154	Bullock	Steve	MT-00	https://ballotpedia.org/Steve_Bullock	Dem	Senate	no	NA
2155	Mues	John	MT-00	https://ballotpedia.org/John_Mues	Dem	Senate	no	NA
2156	Daneke	Dennis	MT-00	https://ballotpedia.org/Dennis_Daneke	Green	Senate	no	NA
2157	Fredrickson	Wendie	MT-00	https://ballotpedia.org/Wendie_Fredrickson	Green	Senate	no	NA
2158	Tillis	Thom	NC-00	https://ballotpedia.org/Thom_Tillis	Rep	Senate	yes	Male
2159	Cunningham	Cal	NC-00	https://ballotpedia.org/Cal_Cunningham	Dem	Senate	no	NA
2160	Hayes	Kevin E.	NC-00	https://ballotpedia.org/Kevin_E._Hayes	Const. Party	Senate	no	NA
2161	Thomas	Jeremy	NC-00	https://ballotpedia.org/Jeremy_Thomas	Ind. Party	Senate	no	NA
2162	Bray	Shannon	NC-00	https://ballotpedia.org/Shannon_Bray	Lib	Senate	no	NA
2163	Sasse	Ben	NE-00	https://ballotpedia.org/Ben_Sasse	Rep	Senate	yes	Male
2164	Innis	Matt	NE-00	https://ballotpedia.org/Matt_Innis	Rep	Senate	no	NA
2165	Janicek	Chris	NE-00	https://ballotpedia.org/Chris_Janicek	Dem	Senate	no	NA
2166	Macek	Dennis	NE-00	https://ballotpedia.org/Dennis_Macek	Dem	Senate	no	NA
2167	Marvin	Larry	NE-00	https://ballotpedia.org/Larry_Marvin	Dem	Senate	no	NA
2168	Philips	Angie	NE-00	https://ballotpedia.org/Angie_Philips	Dem	Senate	no	NA
2169	Shelton	Alisha	NE-00	https://ballotpedia.org/Alisha_Shelton	Dem	Senate	no	NA
2170	Stock	Andrew	NE-00	https://ballotpedia.org/Andrew_Stock	Dem	Senate	no	NA
2171	Wik	Daniel	NE-00	https://ballotpedia.org/Daniel_Wik	Dem	Senate	no	NA
2172	Siadek	Gene	NE-00	https://ballotpedia.org/Gene_Siadek	Lib	Senate	no	NA
2173	Shaheen	Jeanne	NH-00	https://ballotpedia.org/Jeanne_Shaheen	Dem	Senate	yes	Female
2174	Bolduc	Don	NH-00	https://ballotpedia.org/Don_Bolduc	Rep	Senate	no	NA
2175	Martin	Andy	NH-00	https://ballotpedia.org/Andy_Martin_(New_Hampshire)	Rep	Senate	no	NA
2176	Messner	Bryant	NH-00	https://ballotpedia.org/Bryant_Messner	Rep	Senate	no	NA
2177	O'Brien	William	NH-00	https://ballotpedia.org/William_O%27Brien_(New_Hampshire)	Rep	Senate	no	NA
2178	O'Donnell	Justin	NH-00	https://ballotpedia.org/Justin_O'Donnell	Lib	Senate	no	NA
2179	Booker	Cory	NJ-00	https://ballotpedia.org/Cory_Booker	Dem	Senate	yes	Male
2180	Hamm	Lawrence	NJ-00	https://ballotpedia.org/Lawrence_Hamm	Dem	Senate	no	NA
2181	McCormick	Lisa	NJ-00	https://ballotpedia.org/Lisa_McCormick	Dem	Senate	no	NA
2182	Naik	Harsh	NJ-00	https://ballotpedia.org/Harsh_Naik	Dem	Senate	no	NA
2183	Flanagan	Tricia	NJ-00	https://ballotpedia.org/Tricia_Flanagan	Rep	Senate	no	NA
2184	Garepalli	Navodaya	NJ-00	https://ballotpedia.org/Navodaya_Garepalli	Rep	Senate	no	NA
2185	Mehta	Rik	NJ-00	https://ballotpedia.org/Rik_Mehta	Rep	Senate	no	NA
2186	Rivera	Natalie	NJ-00	https://ballotpedia.org/Natalie_Rivera	Rep	Senate	no	NA
2187	Singh	Hirsh	NJ-00	https://ballotpedia.org/Hirsh_Singh	Rep	Senate	no	NA
2188	Hoffman	Madelyn	NJ-00	https://ballotpedia.org/Madelyn_Hoffman	Green	Senate	no	NA
2189	Burke	Daniel	NJ-00	https://ballotpedia.org/Daniel_Burke_(New_Jersey)	Ind	Senate	no	NA
2190	Vergara	Luis	NJ-00	https://ballotpedia.org/Luis_Vergara	Ind	Senate	no	NA
2191	Luján	Ben Ray	NM-00	https://ballotpedia.org/Bob_Walsh	Dem	Senate	no	NA
2192	Clarkson	Gavin	NM-00	https://ballotpedia.org/Gavin_Clarkson	Rep	Senate	no	NA
2193	Martinez	Elisa	NM-00	https://ballotpedia.org/Elisa_Martinez	Rep	Senate	no	NA
2194	Ronchetti	Mark	NM-00	https://ballotpedia.org/Mark_Ronchetti	Rep	Senate	no	NA
2195	Walsh	Bob	NM-00	https://ballotpedia.org/Bob_Walsh	Lib	Senate	no	NA
2196	Inhofe	Jim	OK-00	https://ballotpedia.org/Jim_Inhofe	Rep	Senate	yes	Male
2197	Stitt	JJ	OK-00	https://ballotpedia.org/JJ_Stitt	Rep	Senate	no	NA
2198	Billings	Dylan	OK-00	https://ballotpedia.org/Dylan_Billings	Dem	Senate	no	NA
2199	Britt	Elysabeth	OK-00	https://ballotpedia.org/Elysabeth_Britt	Dem	Senate	no	NA
2200	Broyles	Abby	OK-00	https://ballotpedia.org/Abby_Broyles	Dem	Senate	no	NA
2201	Dougherty	Tyler	OK-00	https://ballotpedia.org/Tyler_Dougherty	Dem	Senate	no	NA
2202	Rogers	Bevon	OK-00	https://ballotpedia.org/Bevon_Rogers	Dem	Senate	no	NA
2203	Taylor	Paul	CA-00	https://ballotpedia.org/Paul_Taylor_(California)	Dem	Senate	no	NA
2204	Williams	Perry	OK-00	https://ballotpedia.org/Perry_Williams	Dem	Senate	no	NA
2205	Workman	Mike	OK-00	https://ballotpedia.org/Mike_Workman	Dem	Senate	no	NA
2206	Nesbit	April	OK-00	https://ballotpedia.org/April_Nesbit	Ind	Senate	no	NA
2207	Merkley	Jeff	OR-00	https://ballotpedia.org/Jeff_Merkley	Dem	Senate	yes	Male
2208	Perkins	Jo Rae	OR-00	https://ballotpedia.org/Jo_Rae_Perkins	Rep	Senate	no	NA
2209	Romero	Paul	OR-00	https://ballotpedia.org/Paul_Romero	Rep	Senate	no	NA
2210	Schwartz	Robert	OR-00	https://ballotpedia.org/Robert_Schwartz_(Oregon)	Rep	Senate	no	NA
2211	Verbeek	John	OR-00	https://ballotpedia.org/John_Verbeek	Rep	Senate	no	NA
2212	Taher	Ibrahim	OR-00	https://ballotpedia.org/Ibrahim_Taher	Green	Senate	no	NA
2213	Reed	Jack	RI-00	https://ballotpedia.org/Jack_Reed	Dem	Senate	yes	Male
2214	Waters	Allen	RI-00	https://ballotpedia.org/Allen_Waters	Rep	Senate	no	NA
2215	Graham	Lindsey	SC-00	https://ballotpedia.org/Lindsey_Graham	Rep	Senate	yes	Male
2216	Buckner	Duke	SC-00	https://ballotpedia.org/Duke_Buckner	Rep	Senate	no	NA
2217	Garcia	Johnny	SC-00	https://ballotpedia.org/Johnny_Garcia_(South_Carolina)	Rep	Senate	no	NA
2218	Kandies	Peggy	SC-00	https://ballotpedia.org/Peggy_Kandies	Rep	Senate	no	NA
2219	LaPierre	Michael	SC-00	https://ballotpedia.org/Michael_LaPierre	Rep	Senate	no	NA
2220	Reynolds	Joseph	SC-00	https://ballotpedia.org/Joseph_Reynolds	Rep	Senate	no	NA
2221	Sloan	Mark	SC-00	https://ballotpedia.org/Mark_Sloan	Rep	Senate	no	NA
2222	Wilson	Carey	SC-00	https://ballotpedia.org/Carey_Wilson	Rep	Senate	no	NA
2223	Harrison	Jaime	SC-00	https://ballotpedia.org/Jaime_Harrison	Dem	Senate	no	NA
2224	Knights	Matthew	SC-00	https://ballotpedia.org/Matthew_Knights	Dem	Senate	no	NA
2225	Stone	William	SC-00	https://ballotpedia.org/William_Stone_(South_Carolina)	Dem	Senate	no	NA
2226	Wooton	Justin	SC-00	https://ballotpedia.org/Justin_Wooton	Dem	Senate	no	NA
2227	Rounds	Mike	SD-00	https://ballotpedia.org/Mike_Rounds	Rep	Senate	yes	Male
2228	Borglum	Scyller	SD-00	https://ballotpedia.org/Scyller_Borglum	Rep	Senate	no	NA
2229	Ahlers	Dan	SD-00	https://ballotpedia.org/Dan_Ahlers	Dem	Senate	no	NA
2230	Hart	Clara	SD-00	https://ballotpedia.org/Clara_Hart	Dem	Senate	no	NA
2231	Bradshaw	Marquita	TN-00	https://ballotpedia.org/Marquita_Bradshaw	Dem	Senate	no	NA
2232	Chandler	Tharon	TN-00	https://ballotpedia.org/Tharon_Chandler	Dem	Senate	no	NA
2233	Davis	Gary	TN-00	https://ballotpedia.org/Gary_Davis_(Tennessee)	Dem	Senate	no	NA
2234	Mackler	James	TN-00	https://ballotpedia.org/James_Mackler	Dem	Senate	no	NA
2235	Onyejiaka	Diana	TN-00	https://ballotpedia.org/Diana_Onyejiaka	Dem	Senate	no	NA
2236	Benson	Clyde	TN-00	https://ballotpedia.org/Clyde_Benson	Rep	Senate	no	NA
2237	Brooks	Natisha	TN-00	https://ballotpedia.org/Natisha_Brooks	Rep	Senate	no	NA
2238	Bush	Byron	TN-00	https://ballotpedia.org/Byron_Bush	Rep	Senate	no	NA
2239	Cope	Roy	TN-00	https://ballotpedia.org/Roy_Cope	Rep	Senate	no	NA
2240	Crim	Larry	TN-00	https://ballotpedia.org/Larry_Crim	Rep	Senate	no	NA
2241	Flinn	George Jr.	TN-00	https://ballotpedia.org/George_Flinn_Jr.	Rep	Senate	no	NA
2242	Gapp	Josh	TN-00	https://ballotpedia.org/Josh_Gapp	Rep	Senate	no	NA
2243	Hagerty	Bill	TN-00	https://ballotpedia.org/Bill_Hagerty	Rep	Senate	no	NA
2244	Neal	Glen	TN-00	https://ballotpedia.org/Glen_Neal	Rep	Senate	no	NA
2245	Nichols	Garrett	TN-00	https://ballotpedia.org/Garrett_Nichols	Rep	Senate	no	NA
2246	Nielson	Stokes	TN-00	https://ballotpedia.org/Stokes_Nielson	Rep	Senate	no	NA
2247	Pettigrew	Aaron	TN-00	https://ballotpedia.org/Aaron_Pettigrew	Rep	Senate	no	NA
2248	Presley	Johnny	TN-00	https://ballotpedia.org/Johnny_Presley	Rep	Senate	no	NA
2249	Sethi	Manny	TN-00	https://ballotpedia.org/Manny_Sethi	Rep	Senate	no	NA
2250	Henley	Ronnie	TN-00	https://ballotpedia.org/Ronnie_Henley	Ind	Senate	no	NA
2251	Morgan	Kacey	TN-00	https://ballotpedia.org/Kacey_Morgan	Ind	Senate	no	NA
2252	Cornyn	John	TX-00	https://ballotpedia.org/John_Cornyn	Rep	Senate	yes	Male
2253	Jennings Hegar	Mary	TX-00	https://ballotpedia.org/M.J._Hegar	Dem	Senate	no	NA
2254	West	Royce	TX-00	https://ballotpedia.org/Royce_West	Dem	Senate	no	NA
2255	Jefferson	Cedric	TX-00	https://ballotpedia.org/Cedric_Jefferson	People over Politics Party	Senate	no	NA
2256	Brumley	James	TX-00	https://ballotpedia.org/James_Brumley	Human Rights Party	Senate	no	NA
2257	Smith	Tim	TX-00	https://ballotpedia.org/Tim_Smith_(Texas)	Ind	Senate	no	NA
2258	Srinivasan	Arjun	TX-00	https://ballotpedia.org/Arjun_Srinivasan	Ind	Senate	no	NA
2259	Turullols-Bonilla	Ricardo	TX-00	https://ballotpedia.org/Ricardo_Turullols-Bonilla	Ind	Senate	no	NA
2260	Open	NA	VA-00	NA	Dem	Senate	no	Male
2261	Baldwin	Alissa	VA-00	https://ballotpedia.org/Alissa_Baldwin	Rep	Senate	no	NA
2262	Dunn	Blaine	VA-00	https://ballotpedia.org/Blaine_Dunn	Rep	Senate	no	NA
2263	Easley	John	VA-00	https://ballotpedia.org/John_Easley	Rep	Senate	no	NA
2264	Faulkner	Omari	VA-00	https://ballotpedia.org/Omari_Faulkner	Rep	Senate	no	NA
2265	Franklin	Roger	VA-00	https://ballotpedia.org/Roger_Franklin	Rep	Senate	no	NA
2266	Gade	Daniel	VA-00	https://ballotpedia.org/Daniel_Gade	Rep	Senate	no	NA
2267	Speciale	Thomas	VA-00	https://ballotpedia.org/Thomas_Speciale	Rep	Senate	no	NA
2268	Williams	Victor	VA-00	https://ballotpedia.org/Victor_Williams_(Virginia)	Rep	Senate	no	NA
2269	Knapp	Mary	VA-00	https://ballotpedia.org/Mary_Knapp	Ind. Party	Senate	no	NA
2270	Mina	Al	VA-00	https://ballotpedia.org/Al_Mina	Ind	Senate	no	NA
2271	Moore Capito	Shelley	WV-00	https://ballotpedia.org/Shelley_Moore_Capito	Rep	Senate	yes	Female
2272	Butcher	Larry	WV-00	https://ballotpedia.org/Larry_Butcher	Rep	Senate	no	NA
2273	Whitt	Allen	WV-00	https://ballotpedia.org/Allen_Whitt	Rep	Senate	no	NA
2274	Ojeda	Richard	WV-00	https://ballotpedia.org/Richard_Ojeda	Dem	Senate	no	NA
2275	Robb	Richie	WV-00	https://ballotpedia.org/Richie_Robb	Dem	Senate	no	NA
2276	Swearengin	Paula Jean	WV-00	https://ballotpedia.org/Paula_Jean_Swearengin	Dem	Senate	no	NA
2277	Riley	Franklin	WV-00	https://ballotpedia.org/Franklin_Riley	Unaff	Senate	no	NA
2278	Ben-David	Merav	WY-00	https://ballotpedia.org/Merav_Ben-David	Dem	Senate	no	NA
2279	Jagoda	Chuck	WY-00	https://ballotpedia.org/Chuck_Jagoda	Dem	Senate	no	NA
2280	Ludwig	Yana	WY-00	https://ballotpedia.org/Yana_Ludwig	Dem	Senate	no	NA
2281	Armstrong	R. Mark	WY-00	NA	Rep	Senate	no	NA
2282	Dotson	Patrick	WY-00	https://ballotpedia.org/Patrick_Dotson	Rep	Senate	no	NA
2283	Lummis	Cynthia	WY-00	https://ballotpedia.org/Cynthia_Lummis	Rep	Senate	no	NA
2284	Short	Robert	WY-00	https://ballotpedia.org/Robert_Short_(Wyoming)	Rep	Senate	no	NA
2285	Wheeler	Joshua	WY-00	https://ballotpedia.org/Joshua_Wheeler	Rep	Senate	no	NA
